Id,SalePrice
2735,141291.76223186
2736,140028.80192819287
2737,115824.29754697124
2738,137558.31104424127
2739,148889.69720060073
2740,129505.34414558536
2741,145928.06400290408
2742,152643.91879667903
2743,163872.4147564824
2744,158972.8853726501
2745,140903.8196151874
2746,131241.92447918805
2747,152000.1755012111
2748,129407.06645497681
2749,134282.0279601195
2750,132268.3703443311
2751,133088.9073572591
2752,202971.871163572
2753,153639.88441192635
2754,253452.7003220611
2755,135796.78543124034
2756,94842.27247349653
2757,75627.8555507472
2758,88426.90979809623
2759,162358.45584714744
2760,129828.64738770609
2761,143432.05321213874
2762,149649.3377812067
2763,187955.70273942064
2764,155750.75579912262
2765,282640.3102922398
2766,130224.68361439691
2767,83297.73776000518
2768,121995.11726296128
2769,129270.48059734597
2770,135595.96838838555
2771,112809.37177989793
2772,108735.81684483305
2773,165233.96850251305
2774,138925.2882385493
2775,105395.65269982906
2776,133405.98519096622
2777,138681.66625241196
2778,98858.8802463572
2779,133661.15969388743
2780,98209.94298924798
2781,100799.23961671529
2782,107258.1350021765
2783,112117.20448359013
2784,123602.74082454674
2785,142616.9853358441
2786,72928.103966367
2787,117282.20149274287
2788,78375.58739312956
2789,174745.52516160416
2790,88613.51335306719
2791,107517.29676975457
2792,59951.14360097931
2793,143063.19725452704
2794,108412.67288116082
2795,120513.83801483292
2796,100427.41054965931
2797,198675.98505620204
2798,105982.81698568541
2799,95405.42196442923
2800,73796.52868799858
2801,99292.53706132504
2802,126141.23778436186
2803,165771.60234878023
2804,130419.29420199821
2805,93968.42806495297
2806,93807.94819903925
2807,148549.84354443176
2808,147552.03862468456
2809,126030.66189199366
2810,136121.8621967798
2811,166452.94463021192
2812,147506.39653687063
2813,166092.84159820306
2814,163471.8961506347
2815,79644.43542653375
2816,217541.97554186895
2817,155866.3431098063
2818,129349.82336898212
2819,193862.94696283666
2820,157869.98588099724
2821,102354.27460226048
2822,198611.63867379402
2823,411861.6682254998
2824,202012.15417368384
2825,146001.85134387042
2826,131523.50400701474
2827,133228.37729132315
2828,252489.42042699605
2829,196236.24508388172
2830,222295.43619804434
2831,187468.47264374036
2832,244921.9740541135
2833,282553.9077532125
2834,214789.70993096777
2835,230655.4112183864
2836,193628.41154515886
2837,178009.58277031218
2838,146080.25679600795
2839,185565.0213505842
2840,193276.89632452806
2841,204350.50715666063
2842,236658.0708839709
2843,147860.79472511125
2844,165042.47655833274
2845,121513.08618004966
2846,209133.36197867148
2847,204522.52799960395
2848,202356.3221455903
2849,199508.17080321012
2850,287476.64911215974
2851,211753.0252448879
2852,237219.69263597255
2853,247175.8832174747
2854,142334.50103406722
2855,200480.15311592162
2856,193430.64208939267
2857,190101.34794987921
2858,196507.63822096426
2859,120295.78040157066
2860,118673.66638149766
2861,139304.11642612194
2862,199578.41822208933
2863,113919.93021434372
2864,261063.7374623484
2865,131337.35794239616
2866,128882.10604468401
2867,101142.4740512061
2868,104918.46090102047
2869,103586.51226076455
2870,147612.73562736512
2871,86233.00045255618
2872,67919.42656777165
2873,93279.84339231295
2874,128543.58311520789
2875,113975.11806785419
2876,153864.1654741629
2877,136574.524285051
2878,166593.3232488368
2879,135560.96962399347
2880,97333.1773649091
2881,130814.65103725428
2882,178782.80524914464
2883,195082.8485210523
2884,198336.72218685425
2885,177441.4066455671
2886,246674.31823365873
2887,93944.30564465847
2888,131632.61380403617
2889,57781.37277581896
2890,83086.88824070935
2891,131819.05028389452
2892,48877.19845698813
2893,78032.54204006317
2894,58897.53435151438
2895,300275.0071056144
2896,276877.7407683496
2897,199404.18882671904
2898,150566.3050211344
2899,199810.414148035
2900,155847.96786446404
2901,197272.13799953417
2902,190518.84030616286
2903,306676.97131602396
2904,327608.7467937513
2905,106901.13659498854
2906,186200.78987442236
2907,116703.48780708882
2908,127264.83100557074
2909,155837.54439614015
2910,83523.10583479525
2911,90882.79309925613
2912,136999.72589034055
2913,93503.42257241081
2914,79333.07022850034
2915,86546.82505225316
2916,95752.31474908705
2917,181933.55774457232
2918,106664.54932409115
2919,224970.60419283228
